LFQ intensity H1	LFQ intensity H2	LFQ intensity H3	LFQ intensity L1	LFQ intensity L2	LFQ intensity L3	C: Only identified by site	C: Reverse	C: Potential contaminant	C: Welch's T-test Significant L_Hwelch_combined	C: Welch's T-test significant	N: Peptides	N: Razor + unique peptides	N: Unique peptides	N: Sequence coverage [%]	N: Unique + razor sequence coverage [%]	N: Unique sequence coverage [%]	N: Mol. weight [kDa]	N: PEP	N: Intensity	N: -Log Welch's T-test p-value L_Hwelch_combined	N: Welch's T-test q-value L_Hwelch_combined	N: Welch's T-test Difference L_Hwelch_combined	N: Welch's T-test Test statistic L_Hwelch_combined	T: Protein IDs	T: Majority protein IDs	T: Protein names	T: Gene names	T: id
29.6599	29.9038	29.9544	30.2997	30.3944	30.3086						9	9	9	46.2	46.2	46.2	25.838	6.01E-50	4544300000	1.63682	0.0593673	0.49488	0.23613	E9PH29;P30048	E9PH29;P30048	Thioredoxin-dependent peroxide reductase, mitochondrial	PRDX3	999
26.8915	26.6497	26.2598	27.3368	27.3813	27.3158						10	10	10	14.8	14.8	14.8	101.85	2.08E-51	710000000	1.26301	0.105821	0.744331	0.340651	E9PH69;Q01831;H0YFG7	E9PH69;Q01831	DNA repair protein complementing XP-C cells	XPC	1001
26.2278	25.901	26.4201	25.5482	26.8138	26.7208						10	10	9	12.1	12.1	11.5	115.77	1.42E-33	876220000	0.14624	0.76081	0.177983	0.0731076	Q9Y4E5-2;E9PH99;Q9Y4E5;D6RIA1;D6RAV4	Q9Y4E5-2;E9PH99;Q9Y4E5	Zinc finger protein 451	ZNF451	1002
24.546	24.5261	24.1288	24.3204	24.847	25.3262						10	10	10	16.3	16.3	16.3	81.572	9.53E-31	204810000	0.558472	0.353065	0.430911	0.185686	E9PHA2;Q15003;B4E189;C9J470;H7C415;C9JZP1	E9PHA2;Q15003;B4E189;C9J470	Condensin complex subunit 2	NCAPH	1003
23.1177	23.6039	23.4477	23.5469	23.8543	23.2648						6	6	6	16.2	16.2	16.2	73.909	3.23E-27	114940000	0.301693	0.567512	0.165592	0.0745063	Q9HAU0-3;Q9HAU0-5;Q9HAU0;Q9HAU0-2;Q9HAU0-4;F5GZL3;E9PHQ3;A0JP02;B4DJX4;F5H0I0;E7EME8;Q86ST7;H0YG48;C9J4X3	Q9HAU0-3;Q9HAU0-5;Q9HAU0;Q9HAU0-2;Q9HAU0-4;F5GZL3;E9PHQ3;A0JP02;B4DJX4;F5H0I0;E7EME8	Pleckstrin homology domain-containing family A member 5	PLEKHA5	1006
21.6772	22.1293	22.0817	22.1564	22.9299	22.2991						3	3	3	8.6	8.6	8.6	40.99	2.11E-08	33701000	0.790584	0.2327	0.499055	0.219118	E9PHY0;F5H1S6;P11117;F5GWV7;E9PP23;B7Z7D2;E9PQY3;G5EA28;E9PKW9;E9PQW9;E9PCI1;B7Z6U3	E9PHY0;F5H1S6;P11117;F5GWV7;E9PP23;B7Z7D2;E9PQY3	Lysosomal acid phosphatase	ACP2	1008
26.3873	26.7041	25.9041	27.0385	26.7265	27.0848						14	14	10	19.1	19.1	14.7	90.996	2.42E-61	850090000	1.00033	0.162024	0.618096	0.27369	E9PK52;E9PPD9;E9PHY5;O43491;O43491-2;E9PII3;Q68DV2;H0Y5B0;H0YGI6;Q6R5J7;E9PJP4;E9PPC9;E9PQN0;E9PRG1;E9PIG0;E9PQD2;Q6ZSX4;E9PMG5;E9PCC2;Q4VXN0;E9PMV8;B7Z653;Q9H4G0	E9PK52;E9PPD9;E9PHY5;O43491;O43491-2;E9PII3;Q68DV2	Band 4.1-like protein 2	EPB41L2;DKFZp781H1755	1009
21.4828	21.6842	21.8655	24.5267	19.9131	19.5099						3	3	3	1.7	1.7	1.7	180.28	6.23E-06	29789000	0.073891	0.873524	-0.360947	-0.0999005	E9PHY8;Q8NDA8;Q8NDA8-2;G8JLL0;Q8NDA8-7;Q8NDA8-3	E9PHY8;Q8NDA8;Q8NDA8-2	HEAT repeat-containing protein 7A	HEATR7A	1010
22.1534	22.2622	22.0606	21.5034	23.0912	22.5731						3	3	3	15.9	15.9	15.9	17.027	6.73E-07	42289000	0.172807	0.722117	0.230515	0.0932848	E9PL01;Q15005;E9PI68;E9PRB9	E9PL01;Q15005;E9PI68;E9PRB9	Signal peptidase complex subunit 2	SPCS2	1012
24.6778	25.0659	24.8037	25.2341	25.4523	25.201						8	8	8	26.6	26.6	26.6	39.053	9.34E-22	243580000	1.41598	0.0829618	0.446706	0.208851	E9PI88;O60547	E9PI88;O60547	GDP-mannose 4,6 dehydratase	GMDS	1013
22.7959	23.183	22.7208	23.3465	23.4878	23.3639						5	5	5	5.9	5.9	5.9	96.454	3.57E-32	87205000	1.20493	0.116234	0.499454	0.232309	E9PIF2;Q13206;E7EUR6	E9PIF2;Q13206;E7EUR6	Probable ATP-dependent RNA helicase DDX10	DDX10	1016
23.0632	23.5888	22.9882	23.9243	23.8933	23.0229						4	4	4	10.8	10.8	10.8	57.034	7.74E-20	77708000	0.484446	0.404874	0.400146	0.170226	Q9NUJ3;E9PJ55;E7EN41;H0YES4	Q9NUJ3;E9PJ55;E7EN41	T-complex protein 11-like protein 1	TCP11L1	1021
25.3731	25.2352	25.2207	20.7665	24.6439	24.7822						3	3	3	12.3	12.3	12.3	28.306	1.14E-06	433250000	0.538334	0.366696	-1.87881	-0.566415	E9PJF5;Q9HCU9;H0YCF7;G5E9I4	E9PJF5;Q9HCU9;H0YCF7;G5E9I4	Breast cancer metastasis-suppressor 1	BRMS1	1026
22.6541	22.1396	22.4934	22.5657	23.3469	23.0662						4	4	4	12	12	12	46.974	1.11E-11	70114000	0.922667	0.184875	0.563864	0.247917	Q9UK99-3;Q9UK99-2;E9PJM3;Q9UK99;E9PL46;B4E3U2;A6NI04;G3V1E0	Q9UK99-3;Q9UK99-2;E9PJM3;Q9UK99;E9PL46;B4E3U2;A6NI04;G3V1E0	F-box only protein 3	FBXO3	1028
19.5191	20.0907	19.8711	19.6839	23.844	23.4035						2	2	2	20.9	20.9	20.9	16.157	8.21E-14	41876000	0.701419	0.272208	2.48351	0.745822	E9PJN3;E9PKB5;P35813-2;P35813;E9PL75;B8ZZF0;O75688-5;C9JIR6;O75688-4;O75688-2;O75688	E9PJN3;E9PKB5;P35813-2;P35813;E9PL75;B8ZZF0;O75688-5;C9JIR6;O75688-4;O75688-2;O75688	Protein phosphatase 1A;Protein phosphatase 1B	PPM1A;PPM1B	1030
23.1872	23.3284	22.8712	24.4074	23.4166	24.4549						6	6	6	16.5	16.5	16.5	69.237	1.39E-28	108190000	1.05027	0.149112	0.964048	0.407726	Q96KG9-5;Q96KG9-3;E9PS17;E9PK59;Q96KG9-4;Q96KG9-6;Q96KG9-2;Q96KG9;E9PPN3;E7ET66;H0YCI6;H0YDH0	Q96KG9-5;Q96KG9-3;E9PS17;E9PK59;Q96KG9-4;Q96KG9-6;Q96KG9-2;Q96KG9;E9PPN3	N-terminal kinase-like protein	SCYL1	1031
25.087	25.6501	24.3694	25.1911	25.2386	24.7084						6	6	6	21.3	21.3	21.3	38.516	1.22E-19	186420000	0.00828292	0.984864	0.0105324	0.00437487	E9PK95;F8VZR5;F8VNP5;P28702;Q5STQ1;B3KY83;P19793;H0Y4M4;P48443	E9PK95;F8VZR5;F8VNP5;P28702;Q5STQ1;B3KY83;P19793;H0Y4M4;P48443	Retinoic acid receptor RXR-beta;Retinoic acid receptor RXR-alpha;Retinoic acid receptor RXR-gamma	RXRB;RXRA;RXRG	1032
24.2518	23.8466	24.8603	26.018	25.6596	25.6998						6	6	5	34.8	34.8	30.9	37.081	4.28E-53	265470000	1.58914	0.0635997	1.47288	0.636061	E9PKB7;P28347;H0YE88;A4FUP2;H0YEJ9	E9PKB7;P28347;H0YE88;A4FUP2;H0YEJ9	Transcriptional enhancer factor TEF-1	TEAD1	1033
26.1806	26.1447	25.8774	26.5402	26.7005	26.3665						12	12	12	15.6	15.6	15.6	92.407	1.11E-61	777460000	1.58294	0.063953	0.468204	0.219215	H7BXH2;E9PKF6;Q5H9R7-6;Q5H9R7-2;Q5H9R7;Q5H9R7-5;G8JLI3;Q5H9R7-3;Q5H9R7-4;E9PQP7;E9PK08;E9PNN8;B4DP39;H0YEN2;H0YDW1;E9PKG4;REV__Q9H0R1-2;REV__Q9H0R1;REV__E7EQ45;O75170-6;O75170-2;O75170-4;O75170-3;O75170-5;O75170;REV__H0Y5W0;REV__Q7Z6Z7-2;REV__Q7Z6Z7-3;REV__Q7Z6Z7	H7BXH2;E9PKF6;Q5H9R7-6;Q5H9R7-2;Q5H9R7;Q5H9R7-5;G8JLI3;Q5H9R7-3;Q5H9R7-4;E9PQP7	Serine/threonine-protein phosphatase 6 regulatory subunit 3	PPP6R3	1035
28.4925	28.3392	28.2621	29.002	28.3751	29.092						16	16	16	53.2	53.2	53.2	37.709	2.00E-72	2251700000	0.766622	0.242307	0.458433	0.205078	E9PKG1;Q99873-3;Q99873-2;G5E9B6;Q99873;H7C2I1;E9PIX6;B4DJ87;E9PQ98;H0YDE4;E9PNR9;Q9NR22-2;Q9NR22;E9PMW9;E9PI83	E9PKG1;Q99873-3;Q99873-2;G5E9B6;Q99873;H7C2I1;E9PIX6;B4DJ87;E9PQ98;H0YDE4	Protein arginine N-methyltransferase 1	PRMT1	1036
24.3911	23.8998	23.9981	24.0759	24.5506	24.6965						4	4	4	13.6	13.6	13.6	40.341	1.46E-10	138000000	0.642748	0.30235	0.344681	0.153871	E9PKG6;P80303-2;P80303;E9PLR0;E9PLE9;E9PJP3;H0YD18;E9PM22	E9PKG6;P80303-2;P80303;E9PLR0;E9PLE9	Nucleobindin-2	NUCB2	1037
25.416	24.95	25.0203	25.9854	25.9333	25.9278						6	6	6	36.2	36.2	36.2	29.666	3.26E-20	229580000	1.54896	0.0673847	0.82012	0.382129	E9PKL9;Q13630;E9PP14;E9PLH9;E9PP60;H0YE90	E9PKL9;Q13630;E9PP14;E9PLH9	GDP-L-fucose synthase	TSTA3	1038
23.8835	23.8435	23.6027	23.8998	23.4987	24.0692						3	3	3	23.9	23.9	23.9	16.371	7.01E-11	88258000	0.0836234	0.857723	0.0459735	0.0209875	E9PKV2;Q9NRX2	E9PKV2;Q9NRX2	39S ribosomal protein L17, mitochondrial	MRPL17	1041
24.9118	24.4218	24.2782	24.8073	25.5145	25.247						5	5	5	52.4	52.4	52.4	15.779	2.57E-20	202670000	1.08732	0.14037	0.652349	0.285917	E9PL10;Q96K17;B3KNJ1	E9PL10;Q96K17;B3KNJ1	Transcription factor BTF3 homolog 4	BTF3L4	1043
28.2734	28.338	28.7127	29.4532	28.9781	29.5728						5	5	5	38.9	38.9	38.9	12.201	9.11E-32	2127300000	1.70561	0.0532662	0.893305	0.401046	E9PLL6;P46776;E9PJD9;E9PLX7	E9PLL6;P46776;E9PJD9	60S ribosomal protein L27a	RPL27A	1047
20.2803	20.8579	21.2624	22.2086	19.9774	21.7183						3	3	3	5.5	5.5	5.5	98.197	2.46E-07	7590400	0.260323	0.611117	0.501232	0.183298	E9PRS0;Q9NQV6-2;E9PLV1;Q9NQV6-4;G3XAE5;Q9NQV6-6;Q9NQV6-1;Q9NQV6-5;Q9NQV6	E9PRS0;Q9NQV6-2;E9PLV1;Q9NQV6-4;G3XAE5;Q9NQV6-6;Q9NQV6-1;Q9NQV6-5;Q9NQV6	PR domain zinc finger protein 10	PRDM10	1049
23.7001	24.0757	23.8347	24.3903	24.7354	23.9644						8	8	8	7.1	7.1	7.1	154.7	9.32E-30	155920000	0.841355	0.213374	0.493221	0.219347	E9PM46;Q96K76;Q96K76-2;F5H2J6;F5H2L6	E9PM46;Q96K76;Q96K76-2	Ubiquitin carboxyl-terminal hydrolase;Ubiquitin carboxyl-terminal hydrolase 47	USP47	1050
23.2216	23.7196	22.8342	24.1923	23.6624	23.9098						3	3	3	11.5	11.5	11.5	55.397	2.37E-25	62832000	0.976194	0.168456	0.663038	0.288464	E9PMG4;Q9BUR4	E9PMG4;Q9BUR4	Telomerase Cajal body protein 1	WRAP53	1051
26.0081	25.0802	25.9522	25.609	26.0842	25.6371						4	4	4	34.1	34.1	34.1	18.259	4.25E-23	388060000	0.100475	0.829685	0.0966072	0.0413282	E9PMI6;P54105;E9PJF4;E9PQ83	E9PMI6;P54105;E9PJF4;E9PQ83	Methylosome subunit pICln	CLNS1A	1052
24.2496	24.1773	23.1439	23.3113	23.2427	23.9841						3	3	3	29.1	29.1	29.1	12.405	3.17E-20	104050000	0.325116	0.54218	-0.344217	-0.14175	E9PN51;F8W9K7;E9PPW7;O00217;E9PKH6	E9PN51;F8W9K7;E9PPW7;O00217;E9PKH6	NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial	NDUFS8	1054
20.2362	21.3021	20.6301	21.4612	20.9695	21.1543						3	3	3	17	17	17	20.607	1.74E-07	23528000	0.57259	0.344034	0.472176	0.201559	E9PQ47;E9PNY1;O95159;E9PJX1;E9PJ47;E9PMQ3;E9PQA5	E9PQ47;E9PNY1;O95159;E9PJX1;E9PJ47;E9PMQ3;E9PQA5	Zinc finger protein-like 1	ZFPL1	1056
21.3402	19.1399	24.8083	25.4492	25.6823	25.2407						78	3	3	48.2	1.5	1.5	264.62	0	112710000	0.813271	0.224182	3.69459	1.01088	E9PPU0	E9PPU0		EPPK1	1058
25.6864	25.7921	25.6395	26.2466	26.1826	25.9463						15	15	14	6.4	6.4	6.2	427.73	1.56E-75	435930000	1.56285	0.0657121	0.419145	0.199416	Q03164-2;Q03164;E9PQG7	Q03164-2;Q03164;E9PQG7	Histone-lysine N-methyltransferase MLL;MLL cleavage product N320;MLL cleavage product C180	MLL	1061
24.5633	24.756	23.4166	24.6003	24.5507	24.1542						3	3	3	11.2	11.2	11.2	30.079	3.81E-07	245690000	0.153577	0.749587	0.189737	0.0777209	E9PQP6;P49354-2;P49354;H0YCW1;H0YE66;E9PPM9	E9PQP6;P49354-2;P49354;H0YCW1;H0YE66	Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha	FNTA	1062
24.0682	24.0995	24.1348	24.3512	24.479	24.681						4	4	4	20.5	20.5	20.5	26.333	1.84E-13	106200000	1.32306	0.0963591	0.40296	0.192077	E9PQS1;Q9H0W9-2;Q9H0W9;E9PPB5;E9PJU8;Q9H0W9-4;Q9H0W9-3;E9PR95;E9PSC3;E9PLC5;E9PLB3;E9PIP1	E9PQS1;Q9H0W9-2;Q9H0W9;E9PPB5;E9PJU8;Q9H0W9-4;Q9H0W9-3	Ester hydrolase C11orf54	C11orf54	1063
25.8405	25.8467	25.7899	26.432	26.2058	26.1636						6	6	6	30	30	30	32.913	3.27E-28	410580000	1.53429	0.0689168	0.441425	0.211688	E9PRQ7;Q04323;B4E0P8;E9PJ81;Q04323-2	E9PRQ7;Q04323;B4E0P8;E9PJ81;Q04323-2	UBX domain-containing protein 1	UBXN1	1066
26.3985	26.348	25.6143	26.9838	26.9997	26.2198						3	3	3	37.9	37.9	37.9	12.516	1.51E-19	328750000	0.784513	0.234921	0.614195	0.260125	E9PRR7;Q14331;H0YEZ2;E9PLY7;F5H5R5;Q9BZ01	E9PRR7;Q14331	Protein FRG1	FRG1	1067
23.2364	23.2628	23.3188	23.5013	23.7311	24.383						4	4	4	18.2	18.2	18.2	48.274	1.40E-12	100460000	0.823162	0.220448	0.59911	0.264487	E9PRV2;P46937-3;P46937-2;F5H202;P46937;F5GWC5;B4DTY1	E9PRV2;P46937-3;P46937-2;F5H202;P46937;F5GWC5	Yorkie homolog	YAP1	1069
27.0025	27.0607	27.2287	27.6244	27.9098	28.1402						10	10	10	22	22	22	58.634	2.72E-36	894360000	1.70448	0.0533198	0.794154	0.367005	F2Z2V0;Q99829;A6PVH9;E7ENH5;Q5JX58;Q5JX59;Q5JX60;Q5JX44;Q5JX56;Q5JX45;Q5JX55;Q5JX61;Q5JX52;Q5JX54;Q5JX57;E7EV27;Q5JX53;H0Y524	F2Z2V0;Q99829;A6PVH9;E7ENH5;Q5JX58;Q5JX59;Q5JX60;Q5JX44;Q5JX56;Q5JX45;Q5JX55;Q5JX61;Q5JX52	Copine-1	CPNE1	1072
27.3594	27.2771	27.5937	26.5747	28.292	28.6837						2	2	2	17.7	17.7	17.7	10.513	2.33E-22	1223600000	0.245519	0.629237	0.440059	0.165773	H0Y3A0;F2Z388;P42766	H0Y3A0;F2Z388;P42766	60S ribosomal protein L35	RPL35	1073
24.0132	23.7591	24.0342	23.4331	23.7782	23.8019						5	5	5	23.3	23.3	23.3	28.91	1.20E-32	170990000	0.808711	0.225872	-0.264414	-0.123076	F5GWD3;Q13889;F5GWI8;F5GXG6;H0YFF7;F5H6X0;F5GX35;F5H4K7;F5H3G1	F5GWD3;Q13889;F5GWI8;F5GXG6;H0YFF7	General transcription factor IIH subunit 3	GTF2H3	1078
26.9765	26.9192	27.1865	27.6897	27.3217	27.5257						7	7	7	12	12	12	72.813	6.86E-27	760950000	1.60118	0.062472	0.484959	0.227262	F5GWD7;Q8WVC0;Q8WVC0-2	F5GWD7;Q8WVC0;Q8WVC0-2	RNA polymerase-associated protein LEO1	LEO1	1079
19.5475	19.6523	20.4366	20.2783	19.883	20.4088						2	2	2	1	1	1	339.64	3.07E-06	9436500	0.395896	0.476685	0.31125	0.134044	Q8TDJ6;F5GWF1;Q8TDJ6-2	Q8TDJ6;F5GWF1;Q8TDJ6-2	DmX-like protein 2	DMXL2	1080
18.9746	23.2424	22.8482	23.5394	23.1499	23.4044						3	3	3	8.6	8.6	8.6	41.151	1.17E-14	50114000	0.464354	0.420185	1.6762	0.497915	Q9NW64-2;F5GWK3;Q9NW64;E5RJW4	Q9NW64-2;F5GWK3;Q9NW64	Pre-mRNA-splicing factor RBM22	RBM22	1082
27.2379	27.261	26.0434	27.8397	27.715	27.9935						5	3	3	10.9	5.1	5.1	40.094	6.07E-20	1180500000	0.902363	0.192024	1.00197	0.415747	F5GWQ7;Q92804-2;Q92804	F5GWQ7;Q92804-2;Q92804	TATA-binding protein-associated factor 2N	TAF15	1086
24.3681	24.6241	21.6569	23.7249	24.5091	24.557						7	7	7	3.9	3.9	3.9	225.5	5.69E-19	114210000	0.271365	0.598444	0.713971	0.239036	F5GWT4;Q9H4A3-2;Q9H4A3;Q9H4A3-5;Q9H4A3-6;F5H2M7;Q9H4A3-4;H0YH68;F6UYG0;H0YFF1;F5H2G9;Q9BYP7-3;Q9BYP7-4;Q9BYP7-2;Q9BYP7	F5GWT4;Q9H4A3-2;Q9H4A3;Q9H4A3-5;Q9H4A3-6;F5H2M7;Q9H4A3-4	Serine/threonine-protein kinase WNK1	WNK1	1088
23.48	19.9784	23.2293	20.8006	23.8134	23.4147						2	2	2	24.8	24.8	24.8	14.72	5.38E-23	112650000	0.109651	0.814775	0.446959	0.12876	F5GWX2;Q9NRV9	F5GWX2;Q9NRV9	Heme-binding protein 1	HEBP1	1090
29.014	28.618	29.0722	29.5041	29.3704	29.3451						46	46	31	28.5	28.5	20.3	215.31	4.57E-192	3992500000	1.2318	0.111237	0.505142	0.234844	F5H2G1;F5GWX5;Q14839;Q14839-2;Q5TG85;F5H6N4	F5H2G1;F5GWX5;Q14839;Q14839-2	Chromodomain-helicase-DNA-binding protein 4	CHD4	1091
23.8241	23.3553	24.5289	25.0403	24.7764	25.2743						3	3	3	6	6	6	54.412	1.16E-08	209280000	1.19365	0.118417	1.12757	0.475741	F5H3W1;O00592-2;F5H7A2;O00592;F5GWY5	F5H3W1;O00592-2;F5H7A2;O00592;F5GWY5	Podocalyxin	PODXL	1092
25.7794	25.9869	25.9667	25.9159	25.9806	25.8707						5	5	5	45.6	45.6	45.6	17.28	1.70E-16	323120000	0.0521321	0.909427	0.0113869	0.00549196	F5GX07;H0YG83;H0YGR4;H0YG54;Q9Y3B8-2;Q9Y3B8;F5GYG5;H0YH58	F5GX07;H0YG83;H0YGR4;H0YG54;Q9Y3B8-2;Q9Y3B8;F5GYG5;H0YH58	Oligoribonuclease, mitochondrial	REXO2	1093
19.8495	20.5775	21.1331	20.5284	19.972	20.7446						3	3	3	9.2	9.2	9.2	38.441	2.39E-09	21161000	0.0840155	0.857119	-0.105052	-0.0431043	F5GX55;F5H6C7;Q96I51;C9JWG9	F5GX55;F5H6C7;Q96I51;C9JWG9	Williams-Beuren syndrome chromosomal region 16 protein	WBSCR16	1096
24.0737	23.5424	23.75	24.8005	24.5584	24.1951						5	5	5	2.1	2.1	2.1	339.59	2.23E-10	150140000	1.43711	0.0799111	0.72926	0.326405	O94915;F5GX82;H0Y9X0;F2Z2S2;D6R9B9	O94915;F5GX82;H0Y9X0	Protein furry homolog-like	FRYL	1099
24.7289	24.5537	24.3158	24.7847	24.9326	24.4849						3	3	3	14.4	14.4	14.4	31.483	5.38E-22	174200000	0.492404	0.398743	0.201267	0.092411	F5H5Q7;F5H5G8;F5GXC8;Q9P2R7-2;Q9P2R7;Q5T9Q5;Q5T9Q8;B4E0J1	F5H5Q7;F5H5G8;F5GXC8;Q9P2R7-2;Q9P2R7;Q5T9Q5	Succinyl-CoA ligase [ADP-forming] subunit beta, mitochondrial	SUCLA2	1100
24.4515	24.5898	24.1758	24.7194	24.8791	24.9704						12	12	12	12.6	12.6	12.6	126.72	1.47E-52	273470000	1.35157	0.0921327	0.450581	0.210348	F5GXK1;P20585	F5GXK1;P20585	DNA mismatch repair protein Msh3	MSH3	1102
24.9621	24.7813	24.9555	25.9258	25.667	25.4074						14	14	14	12.3	12.3	12.3	134.99	5.28E-44	307210000	1.62234	0.0605721	0.767095	0.354983	F5GXL7;P33527-6;I3L4X2;P33527-4;P33527-2;P33527;P33527-9;P33527-8;P33527-7;P33527-5;P33527-3	F5GXL7;P33527-6;I3L4X2;P33527-4;P33527-2;P33527;P33527-9;P33527-8;P33527-7;P33527-5;P33527-3	Multidrug resistance-associated protein 1	ABCC1	1103
25.162	26.2314	25.2205	26.0955	25.4397	25.6778						11	11	11	25	25	25	58.35	1.04E-37	379470000	0.188464	0.702305	0.199722	0.0833385	F5GXU2;O60678;O60678-2	F5GXU2;O60678;O60678-2	Protein arginine N-methyltransferase 3	PRMT3	1107
23.3495	24.1163	23.2412	23.81	24.5457	24.6448						4	4	4	18.6	18.6	18.6	29.328	8.52E-14	73690000	0.937693	0.180236	0.764507	0.32108	F5GXW0;P00813;F5GWI4;F5GYD4	F5GXW0;P00813;F5GWI4	Adenosine deaminase	ADA	1109
22.1458	22.325	19.3288	23.1666	22.9992	22.0372						6	6	6	15.2	15.2	15.2	65.195	8.71E-22	49902000	0.574666	0.342898	1.46783	0.484099	F5GXW9;O60826	F5GXW9;O60826	Coiled-coil domain-containing protein 22	CCDC22	1110
19.8785	21.9653	21.9563	21.7297	21.8499	21.7894						3	3	3	15.2	15.2	15.2	28.494	2.67E-10	15907000	0.275773	0.593918	0.522941	0.194043	F5GY65;I3L1P8;Q02978	F5GY65;I3L1P8;Q02978	Mitochondrial 2-oxoglutarate/malate carrier protein	SLC25A11	1113
22.8134	22.0678	24.285	21.5493	21.5171	21.7895						5	5	5	15.8	15.8	15.8	55.331	8.22E-14	62085000	0.806836	0.226612	-1.43679	-0.540745	F5GYD8;P04062-2;P04062;I3L0Q9;F5H241;P04062-3	F5GYD8;P04062-2;P04062;I3L0Q9;F5H241	Glucosylceramidase	GBA	1116
20.7541	21.6999	18.7656	22.4805	20.1283	19.9186						3	3	3	30.4	30.4	30.4	13.663	6.61E-10	22728000	0.134739	0.776651	0.435924	0.136544	F5H4U8;F5H7C6;F5GYF7;F5H248;Q9UBW8;F5H7D4;F5H4Z0;F5H3M6;G3XAP1;F5GXT7;F5H3D9	F5H4U8;F5H7C6;F5GYF7;F5H248;Q9UBW8;F5H7D4	COP9 signalosome complex subunit 7a	COPS7A	1117
26.7223	26.1239	26.2141	27.1966	27.071	27.3671						7	7	7	27.8	27.8	27.8	28.05	8.68E-25	852170000	1.54959	0.0673483	0.858095	0.389145	F5GYN4;Q96FW1;F5H6Q1;F5GYJ8;F5H3F0;Q96FW1-2	F5GYN4;Q96FW1;F5H6Q1;F5GYJ8;F5H3F0;Q96FW1-2	Ubiquitin thioesterase OTUB1	OTUB1	1120
26.2247	26.2558	26.2838	26.6843	27.23	26.9942						14	14	14	37.6	37.6	37.6	54.286	2.43E-48	594370000	1.35528	0.0917377	0.714762	0.331071	F5GYQ4;P00367;B4DGN5;F8WA20;B3KV55;P49448;H0YFJ0	F5GYQ4;P00367;B4DGN5;F8WA20;B3KV55;P49448	Glutamate dehydrogenase;Glutamate dehydrogenase 1, mitochondrial;Glutamate dehydrogenase 2, mitochondrial	GLUD1;GLUD2	1121
20.6768	21.0175	21.1845	20.7422	21.3952	21.3669						2	2	2	8.9	8.9	8.9	29.004	1.75E-05	16765000	0.32536	0.542112	0.208504	0.0922485	G3XAJ1;Q5TBB1;F5GYQ5	G3XAJ1;Q5TBB1;F5GYQ5	Ribonuclease H2 subunit B	RNASEH2B	1122
23.3981	22.7445	23.4035	23.9345	23.6701	24.0315						2	2	2	13.1	13.1	13.1	19.668	2.18E-08	57106000	1.17442	0.121964	0.696634	0.310449	F5GZ09;Q9BW83-2;Q9BW83;B1AH58;H0Y6C7;E9PE51	F5GZ09;Q9BW83-2;Q9BW83;B1AH58;H0Y6C7;E9PE51	Intraflagellar transport protein 27 homolog	IFT27;RABL4	1124
28.9421	29.0399	29.0671	29.2331	29.5186	29.5077						35	35	35	48	48	48	99.271	2.64E-162	3864400000	1.45226	0.0781723	0.403422	0.19203	F5GZ16;Q13200;E7EW34;E9PCS3;H0Y305;H7C1H2;C9JPC0;H7C2Q3;F8WBS8	F5GZ16;Q13200;E7EW34;E9PCS3;H0Y305	26S proteasome non-ATPase regulatory subunit 2	PSMD2	1125
25.6988	25.5517	25.6795	26.1782	26.0233	25.8619						8	8	8	11.9	11.9	11.9	91.922	6.75E-35	337750000	1.45254	0.0781723	0.377762	0.179688	H0YFI6;F5GZ28;P18858;B4DTU4;B4E135	H0YFI6;F5GZ28;P18858;B4DTU4	DNA ligase;DNA ligase 1	LIG1	1126
19.4282	22.2922	21.8282	20.9663	19.4233	20.7989						2	2	2	22.4	22.4	22.4	7.2826	8.94E-08	36683000	0.307822	0.560653	-0.786684	-0.261077	F5GZ49;F5H0U5;Q9NZD2	F5GZ49;F5H0U5;Q9NZD2	Glycolipid transfer protein	GLTP	1127
21.5846	21.4725	16.9914	18.5034	21.655	22.0638						2	2	2	4.8	4.8	4.8	60.966	5.81E-06	22198000	0.141581	0.767456	0.724562	0.186497	P49023-2;F5GZ78;P49023;P49023-3;H0YIE4;F5H836;E9PE21;F5H854;E7EMK8;P49023-4	P49023-2;F5GZ78;P49023;P49023-3;H0YIE4;F5H836;E9PE21;F5H854;E7EMK8;P49023-4	Paxillin	PXN	1128
25.0135	24.8655	24.2659	25.204	25.2545	25.0656						6	6	6	10.8	10.8	10.8	76.077	9.02E-30	358120000	0.754155	0.247808	0.45974	0.205658	F5GZ86;P42226;F5H5X3;F5GXI9;G3V5I8;G3V370;G3V5K5;H0YJH6;P42226-2;Q5FBW6;G3V2L2;G3V2M3;G3V3E9;G3V2H4;G3V568;G3V2X7	F5GZ86;P42226;F5H5X3;F5GXI9;G3V5I8;G3V370;G3V5K5;H0YJH6;P42226-2	Signal transducer and activator of transcription 6	STAT6	1129
21.3658	22.315	21.3802	21.9606	21.684	21.4256						2	2	2	2.8	2.8	2.8	74.999	4.32E-05	9551600	0.00280961	0.9945	0.00307719	0.00130946	F5GZ90;Q9NZJ0;E7ERQ0	F5GZ90;Q9NZJ0;E7ERQ0	Denticleless protein homolog	DTL	1130
